,time,seconds,z,y,x
1345,1638145279481539600,27.17553955078125,3.3237361339256166,2.7760359084188937,1.1349902647323906
1346,1638145279501686300,27.19568627929688,5.245754874113202,3.4125329000145195,0.8986885229982435
1347,1638145279521834500,27.21583447265625,6.449976934373378,4.111758442723751,0.6464808446671814
1348,1638145279541981400,27.2359814453125,7.809261546051502,4.947440036058426,0.7060392413120716
1349,1638145279562128400,27.25612841796875,7.238499886170029,6.748239749979972,1.0075288369454445
1350,1638145279582276400,27.2762763671875,5.648260739004612,8.003430949977039,1.6526510335452853
1351,1638145279602423600,27.29642358398437,5.1551335229456425,8.670193315976858,1.8040164840109645
1352,1638145279622571500,27.316571533203124,4.022586121320725,8.95879807640016,1.1743122212953865
1353,1638145279642718200,27.33671826171875,1.6107038430452345,8.320708847177029,0.7668488801270723
1354,1638145279662865400,27.356865478515623,-3.463472813656926,5.834845386889577,0.7267053049828857
1355,1638145279683013400,27.377013427734376,-10.973757842874528,-0.777854842787981,-1.6485706323638558
1356,1638145279703160300,27.397160400390625,-12.822048791289328,-17.683863384771346,-5.974740179792046
1357,1638145279723307300,27.417307373046874,-1.5203972569152713,-18.30500440180301,-7.542237333795428
1358,1638145279743455500,27.43745556640625,-0.5595870626553893,1.2762193749785422,1.5786220668688415
1359,1638145279763602200,27.45760229492188,-6.059575348773598,6.925537514081597,4.222143355764448
1360,1638145279783750400,27.47775048828125,-4.600687622570991,0.1176508123904466,2.49595581523478
1361,1638145279803897300,27.4978974609375,-3.9443741698712103,-3.772109139239788,0.7772437982175499
1362,1638145279824044500,27.51804443359375,-3.7084921148538585,-5.115289003813267,0.7110468403410166
1363,1638145279844192300,27.538192138671874,0.5839648403257132,-7.878149788838624,-2.2140694032810626
1364,1638145279864339500,27.55833935546875,8.56399328740537,-3.97747973613739,4.010603130321204
1365,1638145279884486400,27.578486328125,9.647761752814054,1.7723054408431052,8.148854735434055
1366,1638145279904634400,27.59863427734375,0.7301490887612104,8.172437271073461,9.672767599254843
1367,1638145279924781300,27.61878125,-1.2487220039829612,5.738442529711127,4.200869389328361
1368,1638145279944929300,27.63892919921875,3.543740820853412,1.0191133301466704,-1.3968319597840309
1369,1638145279965076500,27.659076416015623,6.942142611923813,-5.181152345821261,-4.332046038246155
1370,1638145279985223200,27.67922314453125,5.433523763346671,-4.934513334468007,-3.623070670416951
1371,1638145280005371400,27.699371337890625,3.699679278323054,-0.9472416876345872,-0.7904466133356094
1372,1638145280025518300,27.719518310546874,2.596291335687041,1.261952949216962,-2.077203895071894
1373,1638145280045665300,27.739665283203124,0.9626759881317616,3.604849954071641,-1.0710353866942226
1374,1638145280065813200,27.75981323242188,3.8044717781841753,3.653890171572566,-0.3380879724513739
1375,1638145280085960400,27.77996044921875,0.700367040894553,1.0810270577460528,0.1785760769417509
1376,1638145280106108400,27.8001083984375,-2.503613636511564,-0.0460959807425737,0.1686544023862108
1377,1638145280126255400,27.82025537109375,-2.741146965867281,1.087160445934534,1.182056551811844
1378,1638145280146402300,27.84040234375,-1.1682090821146964,3.239946382343769,1.467023686385155
1379,1638145280166550300,27.86055029296875,-0.3684600951656699,3.765962307047844,0.9782236128102988
1380,1638145280186697500,27.880697509765625,-1.1691397870935498,3.0354975764662027,-0.4086936866808682
1381,1638145280206844400,27.900844482421878,-2.896649370007217,0.8828723835766314,-0.6404281935647129
1382,1638145280226992400,27.920992431640624,-2.9362957362189888,-1.4167805228352546,-0.907514145945385
1383,1638145280247139300,27.94113940429688,-2.189425229759514,-1.15917588083148,-2.310086622142792
1384,1638145280267285800,27.96128564453125,-3.064040364861488,-2.9998657065927983,-4.269159666222333
1385,1638145280287434000,27.98143408203125,-3.535626780241728,-7.22415747256279,-5.154944722375274
1386,1638145280307581000,28.00158081054688,-1.9972762257456775,-6.781746882784367,-5.430714551144838
1387,1638145280327727900,28.02172778320313,-2.5202152272224425,-8.416704292598366,-2.954682164520025
1388,1638145280347875800,28.041875732421875,-4.86741518996805,-7.980016172119974,-3.3403298335909843
1389,1638145280368023000,28.06202294921875,-6.199980429285764,-4.885911508384346,-4.826003275388479
1390,1638145280388171000,28.0821708984375,-4.422536748771369,-0.950660556167364,-5.096925664126872
1391,1638145280408317700,28.102317626953123,0.4488122735142708,1.7473457716315983,-2.966978459252417
1392,1638145280428465000,28.12246484375,2.803568058466911,-0.0867985780090093,-0.1070265425235033
1393,1638145280448612900,28.14261279296875,0.589874868087098,-6.25948125052452,2.680259950967133
1394,1638145280468759800,28.162759765625,1.2804641729414463,-8.61451994407177,3.4055911180526017
1395,1638145280488906800,28.18290673828125,4.457622967460751,-8.062828310841322,1.4681006679669022
1396,1638145280509055000,28.203054931640622,2.0586481015533207,-6.829020090612769,0.6533597905259579
1397,1638145280529202000,28.223201904296875,2.770280413632095,-4.12559758298397,0.1030751014839857
1398,1638145280549348900,28.243348876953124,5.24202913158834,-0.2759399246394634,0.5191591906771064
1399,1638145280569496800,28.263496826171878,0.0736871675014495,-1.210123977780342,-0.4473500189419835
1400,1638145280589644000,28.28364404296875,2.781401234844327,0.4227531186282634,-0.0675271835669875
1401,1638145280609791700,28.30379174804688,4.762134906589985,1.8635873017460107,0.8812290002837777
1402,1638145280629939000,28.32393896484375,7.097193472903967,3.1089971124410627,1.336248604005575
1403,1638145280650086000,28.3440859375,7.765183919394015,5.016483761668205,1.3203086920738218
1404,1638145280670233900,28.36423388671875,7.604520479229092,6.330310105985403,0.7020119585573673
1405,1638145280690380800,28.384380859375,6.261765562069416,7.946070647898316,1.1508142221342772
1406,1638145280710528000,28.404528076171875,5.534916099375487,8.755910528489947,1.993007170124352
1407,1638145280730676000,28.424676025390625,5.23341210989058,8.605012695536017,1.7656223098173736
1408,1638145280750822700,28.44482275390625,4.16640364062488,9.076379330685734,1.688703320787847
1409,1638145280770969900,28.464969970703127,1.6027704196974637,8.34640559849143,1.6700690552055837
1410,1638145280791117800,28.48511791992188,-4.081103192219138,3.1884955965697763,1.2664216190636155
1411,1638145280811265000,28.50526513671875,-13.649205717384817,-5.909160915422439,-1.804165975484252
1412,1638145280831411700,28.52541162109375,-13.162973521536587,-28.93883237068653,-6.696448772466183
1413,1638145280851560000,28.545559814453124,1.3594742890313267,-6.592196370831132,-1.013873018340394
1414,1638145280871707000,28.565706787109374,-2.0529963594019414,8.588712718120217,3.866215117652714
1415,1638145280891853800,28.585853759765627,-3.422142439880967,4.170184912729263,3.0607942225471136
1416,1638145280912001800,28.606001708984376,-3.787363699255884,-1.82720315220058,0.6504067128740251
1417,1638145280932149000,28.62614892578125,-3.8660458985656496,-5.899867601898312,-2.0188605733051896
1418,1638145280952295700,28.646295654296875,-4.342425977963209,-10.878536888957022,-3.549464751458168
1419,1638145280972444000,28.66644384765625,3.154346658730507,-10.74228483647108,0.3460429500438273
1420,1638145280992590800,28.6865908203125,13.032502390539646,-0.5830827967941761,7.176052490085363
1421,1638145281012738800,28.70673876953125,6.694173813271522,11.580860982203482,12.889533012497424
1422,1638145281032885800,28.7268857421875,-2.549931735572218,8.352660567232967,10.316640672576426
1423,1638145281053033000,28.747032958984374,0.4981941440597176,4.181965366894007,1.3776935440719127
1424,1638145281073181000,28.767180908203127,4.525726197350025,-4.589436745238304,-3.61469856339097
1425,1638145281093328000,28.787327880859376,6.119593471884727,-7.973772893816232,-3.713564888073504
1426,1638145281113474800,28.807474853515625,4.570117127740383,-3.855587048393488,-0.6261926013328135
1427,1638145281133622800,28.82762280273437,2.0394243456453083,1.293759707844257,-1.7158347810804844
1428,1638145281153770000,28.84777001953125,0.8031377526044845,4.098579812198877,-1.1921656386982649
1429,1638145281173917000,28.8679169921875,3.494917168712616,4.47526792974472,-0.8223212495673448
1430,1638145281194065000,28.88806494140625,4.362396752846241,2.2257027040600774,-0.9381123325005172
1431,1638145281214211800,28.9082119140625,0.0178374161161482,-0.32639468511343,-0.8750997037485241
1432,1638145281234358800,28.92835888671875,-4.2622436032235615,-0.09356734149158,1.3623781937792896
1433,1638145281254506800,28.9485068359375,-3.227569715851545,2.9154478862404822,2.333017708136141
1434,1638145281274654000,28.968654052734376,-1.7473089467525482,3.910641996139288,2.0717653572797774
1435,1638145281294801000,28.98880078125,-1.1616883020438251,3.2629508258342743,0.4986074741009622
1436,1638145281314948900,29.00894897460937,-1.7469877519741652,1.362785897797346,-0.8819544650141149
1437,1638145281335095800,29.029095703125,-2.690444075851142,-0.941677039244771,-1.7483306910157204
1438,1638145281355243000,29.049242919921877,-3.1004408810198307,-2.273253559786081,-4.3959506474018095
1439,1638145281375391000,29.069390869140623,-4.154633123332262,-2.7710248022586104,-5.660034178906679
1440,1638145281395538000,29.08953784179688,-3.0789059255599973,-6.687341336902976,-3.966776848076284
1441,1638145281415684900,29.109684814453125,-1.060755838611722,-5.276988801288605,-1.4311045240029692
1442,1638145281435833000,29.1298330078125,-1.8495275044724344,-6.289275500285625,0.4950596454262733
1443,1638145281455979800,29.149979736328124,-4.230199528709054,-6.73839640135765,-2.0158418100059032
1444,1638145281476127000,29.170126953125,-7.081102754324674,-7.9836220876574515,-5.016169288891554
1445,1638145281496275000,29.19027490234375,-5.066373873996734,-3.6442169188201423,-6.084571842864156
1446,1638145281516422100,29.210422119140624,-0.3302276874050497,0.079715926271677,-5.430798722296953
1447,1638145281536568800,29.23056884765625,3.0088264271616936,0.8910165270656347,-1.5878225875429808
1448,1638145281556716800,29.250716796875,1.5910487099826336,-1.921336895403266,1.7654133432418109
1449,1638145281576864000,29.27086401367188,-0.0630535087516531,-7.338470664963125,4.283107527554035
1450,1638145281597011000,29.291010986328125,3.2647610901266333,-8.102058497467636,3.649987318915128
1451,1638145281617159000,29.311158935546874,4.4862709697961805,-6.239816180589795,0.8826562566079199
1452,1638145281637305900,29.331305908203124,1.3743836888715624,-4.9821781719625,0.8867207295678555
1453,1638145281657452800,29.351452880859377,4.134204960070551,-1.506397665396333,1.6092087821818888
1454,1638145281677600800,29.37160083007813,3.063619509100914,1.0304413643687962,0.7751106586463749
1455,1638145281697748000,29.391748046875,-0.2162315981298685,-0.0450052628964185,-0.3207216079130768
1456,1638145281717895000,29.41189501953125,3.620004268583655,0.7014192533612251,-0.754260982036963
1457,1638145281738043000,29.43204296875,5.533356010451913,1.656634404093027,-0.2293465157687663
1458,1638145281758189800,29.45218994140625,7.374025962468981,3.314609701400995,-0.0795031603038311
1459,1638145281778337000,29.4723369140625,7.832814271074533,5.7092404006242745,0.192325968015939
1460,1638145281798484700,29.492484619140622,5.654446149641276,8.078645473176241,1.285065529257059
1461,1638145281818632000,29.5126318359375,4.807493220707774,8.559876499736308,2.106037336976826
1462,1638145281838779000,29.53277880859375,4.382519503420591,8.890877217340469,1.942797616583109
1463,1638145281858927000,29.55292700195313,3.299173647338152,9.066404464638232,1.559307125546038
1464,1638145281879073800,29.57307373046875,0.9466294009551406,7.980875419297813,0.9709470459360628
1465,1638145281899221000,29.593220947265625,-2.666000247207284,4.939043379113078,0.2671940889302641
1466,1638145281919368000,29.613367919921878,-9.845527719926832,-1.799734715038538,-0.5852550262667239
1467,1638145281939516000,29.633515869140624,-16.33389137583971,-20.57638866058588,-8.268089602145553
1468,1638145281959662800,29.65366284179688,0.2753963192820549,-18.237742298913,-8.135191536262631
1469,1638145281979810000,29.67381005859375,1.0765864449501037,2.797684261125326,2.4458538137212398
1470,1638145281999957800,29.693957763671875,-4.037858509254455,8.752339099743962,5.251776034098864
1471,1638145282020105000,29.71410498046875,-2.793392701411247,2.7739187701344488,4.846584875646233
1472,1638145282040252000,29.734251953125,-5.266032522988319,-2.730992651599645,1.2961875195130703
1473,1638145282060400000,29.75440014648437,-6.874484203192592,-6.783689249023794,0.2771137176591903
1474,1638145282080546800,29.774546875,-1.4403195115938785,-9.778757784467937,-0.748099975189194
1475,1638145282100694000,29.794694091796877,10.48263787498474,-5.658032191434502,3.3938404745042323
1476,1638145282120842000,29.814842041015623,11.118651466977596,4.812463410335779,8.028345026481151
1477,1638145282140989000,29.83498901367188,1.299113051570952,6.751883074918389,9.285970175626874
