time,seconds,z,y,x
1638919085903590700,0.0165905761718754,0.15315620502950159,0.05301593628844697,0.3042218652148023
1638919085923736300,0.0367363281250003,0.020746822658826887,0.022753508999064212,0.39100801424584114
1638919085943881700,0.0568818359375002,-0.09964189038476048,-0.013407129596125798,0.46668583740332237
1638919085964027100,0.0770270996093751,-0.1955368571617994,-0.059025428488248384,0.5238172464130809
1638919085984172500,0.097172607421875,-0.25635994866578354,-0.11580187986705791,0.5554071072774184
1638919086004318200,0.1173181152343749,-0.27417722229481817,-0.18309559769129807,0.5551198693769659
1638919086024464000,0.1374638671874999,-0.2444191674629147,-0.25776565067081136,0.5178616979904904
1638919086044611800,0.1576118164062503,-0.16651010432681596,-0.33437827109085894,0.440662563585873
1638919086064759600,0.1777595214843748,-0.04429060482025194,-0.4057900894465056,0.32367235440901987
1638919086084907500,0.1979074707031252,0.11387850214690493,-0.4640566764991486,0.17100427052199285
1638919086105055500,0.2180554199218747,0.2953983222498036,-0.5015595967846957,-0.008859599818668355
1638919086125203500,0.2382033691406251,0.4841386925706715,-0.512233349142334,-0.2033396669478391
1638919086145351200,0.2583510742187496,0.661603451576508,-0.49277627353352016,-0.3968512943624329
1638919086165499100,0.2784990234375,0.8085875217307178,-0.4436655393749902,-0.572718750544051
1638919086185647000,0.2986472167968745,0.9073092827145925,-0.36970386479564005,-0.7157037775309251
1638919086205795000,0.3187951660156249,0.9438389880679615,-0.279890060018271,-0.8147045876437675
1638919086225942800,0.3389428710937503,0.9104017885469121,-0.1866292925028776,-0.8650106825583919
1638919086246090800,0.3590908203124998,0.8069519918228374,-0.10440578596013952,-0.8694713783249903
1638919086266238700,0.3792387695312502,0.6414211371973629,-0.04797259567483276,-0.8380661899492764
1638919086286386700,0.3993867187499997,0.42830938209412767,-0.030201087104126334,-0.7856694290700299
1638919086306534400,0.4195344238281251,0.1858132846754578,-0.06006607013713225,-0.7282918216012813
1638919086326682400,0.4396823730468746,-0.06773571053509739,-0.1414047335978117,-0.6786444886467833
1638919086346829800,0.4598298339843749,-0.3170292696110519,-0.27280855634398066,-0.6422758495763243
1638919086366974700,0.4799746093749997,-0.5515466765308075,-0.44851771045268535,-0.6156030793248061
1638919086387119400,0.5001193847656253,-0.7654259814104946,-0.6597926227593061,-0.5868023910260634
1638919086407264300,0.5202641601562501,-0.9556940426939148,-0.8960838464217893,-0.5396959650768508
1638919086427409000,0.5404089355468749,-1.1198081680404142,-1.14551227824824,-0.45965473145139796
1638919086447553800,0.5605537109374996,-1.2537290613215362,-1.394645002299058,-0.33961515313855256
1638919086467698400,0.5806984863281253,-1.3514960236863638,-1.6279824782300139,-0.18411304480167356
1638919086487843300,0.60084326171875,-1.4066694851109367,-1.8276783301823467,-0.00994083923431029
1638919086507988000,0.6209880371093748,-1.415193201750186,-1.9738371088681614,0.1566866409613207
1638919086528132900,0.6411328125000004,-1.3785118970332892,-2.0455087775676786,0.28536165343865655
1638919086548277800,0.6612778320312502,-1.3056277196964279,-2.0223503515205854,0.3474424400882979
1638919086568422400,0.6814223632812499,-1.2132966022490923,-1.8868212522934389,0.3212626318055935
1638919086588567300,0.7015673828124998,-1.124315029827077,-1.6266505139961578,0.19571930113441496
1638919086608712000,0.7217119140625003,-1.0643513121105443,-1.2371685182768177,-0.02798322382814377
1638919086628856800,0.7418569335937502,-1.0579182089757615,-0.723036150414103,-0.3361726293457582
1638919086649001500,0.7620014648437499,-1.1240780308862575,-0.09903188857891868,-0.7036717477669479
