time,seconds,z,y,x
1638924195124533800,0.010533691406250156,-0.1421592307031154,-0.0803179838180541,0.2440700376480817
1638924195144618800,0.030618652343749275,-0.0996393183490261,-0.0714303284853696,0.3242319906542077
1638924195164703500,0.05070336914062423,-0.1232686157396063,0.0311503405451774,0.2920374017531052
1638924195184788700,0.07078881835937523,-0.0611929755767807,-0.0046112931877374,0.2983616363385692
1638924195204873500,0.09087353515625018,0.0192131614487618,-0.0218798233747482,0.2676013910895213
1638924195224958700,0.11095874023437524,0.1205214359233155,0.0024409634113311,0.2500678532907739
1638924195245043700,0.13104370117187436,0.1079553478062152,0.0337947175741195,0.211336811825633
1638924195265128700,0.15112866210937526,0.073569130612351,-0.0291822553426027,0.1502598638439551
1638924195285213700,0.17121362304687437,0.0560726003557443,-0.1042319433689117,0.1053489647001028
1638924195305298700,0.19129858398437527,0.0791022513527423,-0.1167541558116674,0.1486808144915848
1638924195325383400,0.2113835449218744,0.1249041810521855,-0.0660264236152172,0.219951531968452
1638924195345468400,0.23146850585937528,0.049176411101222,-0.0529366404175758,0.259759774211049
1638924195365553700,0.25155371093750034,-0.085094733233191,-0.0187315884768962,0.2517672776198014
1638924195385638400,0.2716384277343753,-0.1268827145835384,-0.033799393749237,0.2604139272708445
1638924195405723600,0.29172363281250036,-0.0413846612464636,-0.0399433033317327,0.2415166268382221
1638924195425808400,0.3118083496093753,-0.0529366769501939,-0.0315104060292243,0.1967345051731914
1638924195445893600,0.33189355468750037,0.0406137682055123,0.0125865098506212,0.1738856541031971
1638924195465978600,0.3519785156249995,0.1321475397765636,-0.0966249754965305,0.1039130866780877
1638924195486063400,0.3720634765625004,0.2986860459873452,-0.2663046658098698,0.0711737964410334
1638924195506148600,0.39214868164062544,0.4080301812708377,-0.3720306471288204,0.120895201139152
1638924195526233300,0.4122333984375004,0.4470376650571823,-0.431250897860527,0.1328194476887583
1638924195546318600,0.43231860351562545,0.4109644811570644,-0.4448983149409294,0.1213716595444828
1638924195566403600,0.4524035644531246,0.5259247392892837,-0.503687773039937,0.0791963228443637
1638924195586488600,0.47248852539062547,0.5370189647555351,-0.3315256182610988,0.1514510463899001
1638924195606573600,0.4925734863281246,0.3087222137680277,-0.2187204923361539,0.3018351576680317
1638924195626658600,0.5126584472656255,0.089434150676988,-0.3965367273539305,0.2446838038985617
1638924195646743600,0.5327436523437505,0.0718469464622438,-0.6270557940334082,0.0046344183349981
1638924195666828500,0.5528286132812497,0.1085141507327556,-0.7574655502319335,0.0109685532599687
1638924195686913500,0.5729135742187506,-0.2152805810153484,-0.7803262013375759,0.0128054132983088
1638924195706998500,0.5929985351562497,-0.3901708455838262,-0.8234721001029014,-0.0492094457211438
1638924195727083500,0.6130834960937506,0.1041172309480607,-0.8998732027381658,0.0812312627380713
1638924195747168500,0.6331684570312497,0.663048898434639,-0.3950292454004288,0.1780316313341259
1638924195767253500,0.6532534179687506,0.5418985534906386,0.0709387455761432,0.11616174287647
1638924195787338500,0.6733383789062497,0.2893912346258759,0.2114870339512825,-0.280076805248484
1638924195807423500,0.6934235839843748,0.0115476683221757,0.4293365886718034,-0.5341715394351632
1638924195827508500,0.7135085449218757,-0.2482104984536766,0.6932762789160013,-0.6741206928733736
1638924195847593500,0.7335935058593748,-0.2001870567798614,0.945121626740694,-0.7976730574578046
1638924195867678500,0.7536784667968757,-0.1740533753529191,1.2128548640489578,-0.8033193197164684
1638924195887763500,0.7737634277343748,-0.0729673287943005,1.2043266896784306,-0.743865552489832
1638924195907847400,0.7938474121093755,-0.2633700736626982,1.124394490307569,-0.637322555699572
1638924195927933400,0.8139333496093748,-0.3782748022153973,1.2402730323284863,-0.5833461969707161
1638924195948018400,0.8340183105468757,-0.4526584275484084,1.4327157585918902,-0.5326768438979983
1638924195968102400,0.8541022949218746,-0.5875242863729596,1.4974305150866507,-0.5767695219941437
1638924195988187600,0.8741877441406256,-0.5430477235257625,1.5517343522042035,-0.565977055953443
1638924196008272400,0.8942724609375006,-0.6541407848358154,1.6287994717061518,-0.5989627952322364
1638924196028357600,0.9143576660156256,-0.9365823464542626,1.8148755855470893,-0.5978911474127322
1638924196048442600,0.9344426269531247,-1.023738944120705,1.8978578201383351,-0.608688508824259
1638924196068527400,0.9545273437499997,-0.8726324368521571,1.9504905091732736,-0.5313893613707273
1638924196088612600,0.9746125488281248,-0.6112123282134533,2.150023485958576,-0.3592749181911349
1638924196108697300,0.9946972656249997,-0.2499748777776956,2.3438345779657364,-0.3645871261898428
1638924196128782600,1.0147824707031248,0.1044467551633715,2.4721131673544643,-0.4285782445851713
1638924196148867600,1.0348676757812498,0.2296808622896671,2.171744319379329,-0.3984869846388697
1638924196168952600,1.0549526367187507,0.3339429085358977,1.4047458016484975,-0.3862579829890281
1638924196189037600,1.0750375976562498,0.4347761493772268,0.7565554496496916,-0.0632665304478257
1638924196209122300,1.0951223144531248,0.2977507744312286,0.5715080943346024,0.3267842689529061
1638924196229207600,1.1152075195312499,0.0641010085105896,1.016193058785796,0.6691556908771396
1638924196249292500,1.1352924804687508,0.1183924245379865,1.4520499891370533,0.1687215858709067
1638924196269377500,1.1553774414062499,0.2256371398568153,1.8991303242921829,-0.1496568929821252
1638924196289462500,1.1754626464843767,0.3996447763718664,2.367712297159433,-0.5638025614585727
1638924196309546800,1.1955466308593756,0.4087256161890923,2.6037673706561324,-0.7978423496101051
1638924196329631700,1.2156318359375007,0.1888064155876636,2.8247651602745054,-0.8302759348988532
1638924196349716700,1.2357167968749998,0.1857340224049985,2.2650006952255963,-0.9479595535803584
1638924196369801700,1.2558017578125007,1.251132718386501,0.2970885111302137,-0.932898397244513
1638924196389887000,1.2758869628906258,2.5521882823273536,-0.7852139733791351,-1.5348251568488775
1638924196409971700,1.2959716796875007,4.581268636351823,-3.5099797132879496,-0.2640419085096567
1638924196430056700,1.3160566406249998,-0.3478757184289395,-3.184519678676128,0.1127201510552316
1638924196450141700,1.3361416015625007,-3.0408056197464464,-5.017725286161899,-1.451157424211502
1638924196470226700,1.3562268066406258,-4.234619098716974,-5.202649307358264,-0.7271797175616026
1638924196490312000,1.3763120117187508,0.2159657868005335,-4.339483494770526,1.2804232564091682
