x,y
0.0,14.477652459691063
0.01287995878413189,14.483396180641407
0.02575991756826378,14.500646012357022
0.03863987635239567,14.529466485417403
0.05151983513652756,14.569979269913768
0.06439979392065945,14.622346281660565
0.07727975270479134,14.686673745818245
0.09015971148892322,14.763525563773422
0.10303967027305512,14.853171460187616
0.11591962905718702,14.957392182282343
0.1287995878413189,15.07222166678337
0.1416795466254508,15.20348181028438
0.1545595054095827,15.354860220758985
0.16743946419371458,15.491589637061404
0.18031942297784645,15.6570209039734
0.19319938176197834,15.92810332101156
0.20607934054611024,16.119828233239293
0.21895929933024214,16.338413440599336
0.23183925811437403,16.41794256350096
0.2447192168985059,16.804004291499357
0.2575991756826378,17.30948011917075
0.2704791344667697,17.2536014422367
0.2833590932509016,16.238547789952783
0.2962390520350335,17.216688437331467
0.3091190108191654,18.973583065084288
0.32199896960329727,17.34615267395986
0.33487892838742916,21.38686252925318
0.347758887171561,19.484911704929264
0.3606388459556929,21.08065512189229
0.3735188047398248,17.67626174648402
0.3863987635239567,25.900970015163814
0.3992787223080886,15.391880780244227
0.4121586810922205,24.504121149473782
0.4250386398763524,6.976468564503854
0.43791859866048427,33.150597742627205
0.45079855744461617,32.59201188078658
0.46367851622874806,32.47210460184953
0.47655847501287996,15.047773316383758
0.4894384337970118,29.135233987407382
0.5023183925811437,25.728636904455488
0.5151983513652756,47.27850925934348
0.5280783101494075,34.268675755414236
0.5409582689335394,62.15404409333292
0.5538382277176712,37.81061508926617
0.5667181865018032,83.34364476996087
0.579598145285935,64.86366859503468
0.592478104070067,112.27178868655766
0.6053580628541988,121.78244556333725
0.6182380216383307,139.09424037363618
0.6311179804224626,77.59972147253985
0.6439979392065945,113.53853569699432
0.6568778979907264,116.47437065002391
0.6697578567748583,90.0428758034701
0.6826378155589902,40.48414411091948
0.695517774343122,184.70877520125913
0.708397733127254,27.01030464828853
0.7212776919113858,129.71357620122694
0.7341576506955177,218.98542616624115
0.7470376094796496,1091.9481165510558
0.7599175682637815,441.2397757890754
0.7727975270479134,351.3510637140972
0.7856774858320453,356.34431822026966
0.7985574446161772,352.4712351044269
0.8114374034003091,205.45156063253506
0.824317362184441,161.99817526344194
0.8371973209685728,139.00859458082263
0.8500772797527048,206.1682125662906
0.8629572385368366,190.62014230352793
0.8758371973209685,219.5630897874926
0.8887171561051004,215.0897668376226
0.9015971148892323,327.6003042895967
0.9144770736733642,250.43726271244324
0.9273570324574961,216.59603905903413
0.940236991241628,248.28452363856974
0.9531169500257599,302.5377140746199
0.9659969088098918,294.43527041626567
0.9788768675940236,202.9626475576805
0.9917568263781555,315.4675129139178
1.0046367851622875,272.12038416585597
1.0175167439464192,210.922947681147
1.0303967027305512,284.79650562464786
1.0432766615146831,207.37955868917777
1.056156620298815,156.0742575282436
1.0690365790829468,159.50793075560026
1.0819165378670788,213.60998850981855
1.0947964966512107,329.77517596527554
1.1076764554353424,215.91054824463143
1.1205564142194744,160.02195970616745
1.1334363730036063,187.38932374334692
1.1463163317877383,128.49843902783732
1.15919629057187,93.22885369385706
1.172076249356002,25.288061613812594
1.184956208140134,96.12217226688122
1.1978361669242659,48.57644580248528
1.2107161257083976,244.73259311860429
1.2235960844925295,279.125964032963
1.2364760432766615,170.83655731924324
1.2493560020607932,545.152126985705
1.2622359608449252,397.98392692558355
1.2751159196290571,405.83413462738065
1.287995878413189,484.2984862330259
1.3008758371973208,397.68740694562996
1.3137557959814528,402.83224925467255
1.3266357547655847,341.0049842187612
1.3395157135497167,398.16146195835887
1.3523956723338484,500.96638947996433
1.3652756311179803,268.0342452934151
1.3781555899021123,284.4922225771039
1.391035548686244,214.8869041075983
1.403915507470376,254.0041219343621
1.416795466254508,230.03276635552714
1.4296754250386399,393.7213968938627
1.4425553838227716,584.026055933852
1.4554353426069035,908.581804990909
1.4683153013910355,1102.9035585252254
1.4811952601751674,3163.7500376458115
1.4940752189592992,5625.127105182729
1.5069551777434311,2340.1166589214054
1.519835136527563,2071.3442455259324
1.5327150953116948,2353.328704710278
1.5455950540958268,1414.78097188612
1.5584750128799587,405.2340044363632
1.5713549716640907,385.6105680640196
1.5842349304482224,645.6978885832086
1.5971148892323543,490.4232609596355
1.6099948480164863,588.4456481723312
1.6228748068006182,405.3636865916401
1.63575476558475,231.521221261794
1.648634724368882,415.4605166434559
1.6615146831530139,380.56324213974915
1.6743946419371456,225.3863503080899
1.6872746007212776,446.0176856677672
1.7001545595054095,208.28679770434653
1.7130345182895415,188.85211028366373
1.7259144770736732,278.75099294595816
1.7387944358578051,24.466149660638
1.751674394641937,153.68568161984535
1.764554353426069,238.790515964241
1.7774343122102008,50.02040322887877
1.7903142709943327,191.7774903844709
1.8031942297784647,261.1726431588958
1.8160741885625964,155.9526937707335
1.8289541473467283,116.19363993982932
1.8418341061308603,390.7733760614205
1.8547140649149922,380.269089190744
1.867594023699124,329.22209628092094
1.880473982483256,253.84862202551258
1.8933539412673879,218.8805118920877
1.9062339000515198,76.0894411010122
1.9191138588356516,337.61612671976394
1.9319938176197835,305.7064203002572
1.9448737764039155,322.80895314584154
1.9577537351880472,268.3263080109704
1.9706336939721791,299.3441318521121
1.983513652756311,299.34686744979996
1.996393611540443,213.98360637559512
2.009273570324575,326.06102796446015
2.022153529108707,214.57623232933088
2.0350334878928384,173.76585881059242
2.0479134466769704,219.99673463389954
2.0607934054611023,245.5473215758123
2.0736733642452343,144.14310626884998
2.0865533230293662,99.5034831584926
2.099433281813498,218.28754717249925
2.11231324059763,70.71238050320059
2.1251931993817617,141.3357117850026
2.1380731581658936,71.3648780715092
2.1509531169500256,180.33258448764673
2.1638330757341575,173.99223793532454
2.1767130345182895,232.64369585233965
2.1895929933024214,353.08888115299703
2.2024729520865534,735.0165380988583
2.215352910870685,613.629920944225
2.228232869654817,997.4408970832028
2.2411128284389488,2028.63919764116
2.2539927872230807,388.6886711891534
2.2668727460072127,1278.7003362563519
2.2797527047913446,1073.9196550111026
2.2926326635754766,886.7977196487494
2.3055126223596085,322.90911964252575
2.31839258114374,187.61284564618566
2.331272539927872,259.02047526809054
2.344152498712004,368.60840174345856
2.357032457496136,176.97613449538136
2.369912416280268,117.64275940212009
2.3827923750644,123.55501012180794
2.3956723338485317,209.13622765081553
2.4085522926326632,309.77605839265186
2.421432251416795,171.49032610677094
2.434312210200927,271.444356814999
2.447192168985059,102.07048981028996
2.460072127769191,209.79360872608225
2.472952086553323,158.16875561817648
2.485832045337455,133.4320486465929
2.4987120041215864,52.95608531489305
2.5115919629057184,209.4309398415723
2.5244719216898504,9.968622460013068
2.5373518804739823,186.4145630756371
2.5502318392581143,481.9783028888877
2.563111798042246,196.75487742000368
2.575991756826378,186.61315257891064
2.58887171561051,132.61697388354364
2.6017516743946416,137.41078186723763
2.6146316331787736,133.00072640670166
2.6275115919629055,93.24933856292355
2.6403915507470375,118.06237658284144
2.6532715095311694,174.24674009513615
2.6661514683153014,56.75421343875706
2.6790314270994333,213.0509345123889
2.691911385883565,184.61256880456864
2.7047913446676968,53.730429152697354
2.7176713034518287,88.73300470263685
2.7305512622359607,92.12837185449108
2.7434312210200926,182.6788391044004
2.7563111798042246,124.62060112752498
2.7691911385883565,242.07198247843286
2.782071097372488,171.52086998605688
2.79495105615662,142.05262052519308
2.807831014940752,152.97861411153002
2.820710973724884,177.43780720380886
2.833590932509016,200.88307756164474
2.846470891293148,115.1182702830804
2.8593508500772797,77.9401589925008
2.8722308088614117,184.53571227588387
2.885110767645543,311.99398501324623
2.897990726429675,344.9559885164076
2.910870685213807,165.27551733314448
2.923750643997939,71.67876801104434
2.936630602782071,522.3430367957436
2.949510561566203,423.85943439610475
2.962390520350335,632.5234505962085
2.9752704791344664,1025.9448531990097
2.9881504379185984,1112.4440721918418
3.0010303967027303,625.7571682123331
3.0139103554868623,807.1287880555467
3.026790314270994,516.1814229105613
3.039670273055126,605.2232629090081
3.052550231839258,437.264018258433
3.0654301906233896,134.63915017961384
3.0783101494075216,380.93686235038774
3.0911901081916535,280.87648534774604
3.1040700669757855,70.26674134464302
3.1169500257599174,113.56570655888738
3.1298299845440494,69.94351806584615
3.1427099433281813,193.9808778809613
3.1555899021123133,62.80152126057015
3.168469860896445,79.48851669187938
3.1813498196805767,40.38343062653777
3.1942297784647087,39.284027492012584
3.2071097372488406,68.71848432045338
3.2199896960329726,116.96783424348234
3.2328696548171045,102.83475033501664
3.2457496136012365,84.0179992103327
3.258629572385368,93.1520682228046
3.2715095311695,72.89399435007576
3.284389489953632,80.54112872847949
3.297269448737764,95.17848954492109
3.310149407521896,58.097028348927864
3.3230293663060277,52.69971452903738
3.3359093250901597,82.8267037903226
3.348789283874291,2.6363644932747463
3.361669242658423,12.497127728750444
3.374549201442555,50.06875948793202
3.387429160226687,72.52946777646825
3.400309119010819,65.07055122173858
3.413189077794951,77.90999344400436
3.426069036579083,38.21541806104397
3.4389489953632144,43.59552418781486
3.4518289541473464,23.62551297537667
3.4647089129314783,61.7437693205607
3.4775888717156103,46.059098397758326
3.490468830499742,64.49035929341905
3.503348789283874,17.666949698064354
3.516228748068006,49.412844998479585
3.529108706852138,17.483708303055018
3.5419886656362696,47.03232601233775
3.5548686244204015,54.96543461652621
3.5677485832045335,9.647981902472969
3.5806285419886654,14.36992674045487
3.5935085007727974,23.976817636743764
3.6063884595569293,19.475762531914324
3.6192684183410613,28.070571369222836
3.632148377125193,40.783197614164635
3.6450283359093247,46.04446074829683
3.6579082946934567,40.95136359298861
3.6707882534775886,39.96927642529241
3.6836682122617206,64.29095749936228
3.6965481710458525,76.62680835797552
3.7094281298299845,53.54585489900541
3.722308088614116,59.49464631192384
3.735188047398248,86.63585508978761
3.74806800618238,41.148956610752414
3.760947964966512,77.65136149181937
3.773827923750644,40.551875709166396
3.7867078825347757,4.573785348044785
3.7995878413189077,26.28995700322623
3.8124678001030397,26.059022236826927
3.825347758887171,42.74306440259603
3.838227717671303,64.53097585281478
3.851107676455435,3.716500044894677
3.863987635239567,27.04351509684778
3.876867594023699,18.870043760159515
3.889747552807831,25.430938001327977
3.902627511591963,25.65661948935427
3.9155074703760944,7.199668082396542
3.9283874291602263,23.20149182139493
3.9412673879443583,21.802192348320126
3.95414734672849,7.951037899622132
3.967027305512622,7.4356398710218405
3.979907264296754,7.200973196220415
3.992787223080886,4.511807704006548
4.005667181865018,19.987898850335917
4.01854714064915,7.560375387202969
4.031427099433282,15.776066890795914
4.044307058217414,17.402647485944943
4.057187017001545,4.012220320040669
4.070066975785677,12.914943871752932
4.082946934569809,7.183511190261044
4.095826893353941,9.43251408984159
4.108706852138073,11.551727375551602
4.121586810922205,7.317237099849175
4.134466769706337,10.25459206329421
4.147346728490469,4.325079133364146
4.1602266872746005,8.856614522210078
4.1731066460587325,7.6184801612057385
4.1859866048428644,9.431273290942551
4.198866563626996,14.037026908255545
4.211746522411128,9.101325037478192
4.22462648119526,9.444029138633436
4.237506439979392,4.762596843448906
4.250386398763523,12.568319684090453
4.263266357547655,4.196219118481395
4.276146316331787,12.342099461272785
4.289026275115919,0.9256586018573562
4.301906233900051,11.875177653837596
