time,seconds_elapsed,z,y,x
1639117791864986000,0.019986083984375,-0.9631219783335924,0.005411795915663242,-2.2861904905095694
1639117791885068300,0.040068359375,-1.074247188347578,0.09096738812625407,-3.12713015050292
1639117791905149200,0.060149169921875,-1.4103706557929514,-0.15849457169324158,-4.163317365047336
1639117791925231000,0.080231201171875,-0.6075386081367731,-0.11045651697218417,-4.3735716423332684
1639117791945312300,0.100312255859375,-0.3782522981226444,0.46306525527238845,-4.255568363243341
1639117791965394200,0.120394287109375,0.13353636378645897,0.9647609777122735,-4.009063207402825
1639117791985475300,0.140475341796875,0.7650807014107703,1.2366361371308565,-3.399621980515122
1639117792005556200,0.16055615234375,2.2497090180695056,1.6271365069299935,-2.014696731624007
1639117792025638400,0.180638427734375,2.9173522585570812,1.2878338249266146,-0.9315262321084737
1639117792045719300,0.20071923828125,2.719685660165548,1.0698094981610775,-0.28665859479159117
1639117792065801500,0.220801513671875,2.5137083295464513,2.0589329098440707,0.3924190629020333
1639117792085882000,0.240882080078125,1.2763953160673378,1.9845207890689371,0.5628013485267758
1639117792105963300,0.26096337890625,3.3140397925585505,1.5379124553397296,0.3470306459069252
1639117792126045200,0.281045166015625,4.414043353453279,1.0821943479597569,-0.26592998727858064
1639117792146126300,0.301126220703125,5.086048296281695,0.8310218578953296,-1.219704291552305
1639117792166208300,0.321208251953125,9.328484790751338,0.7521981312230229,-0.21464637476503848
1639117792186289400,0.341289306640625,-4.287263478189707,4.843599137833714,4.213026567851006
1639117792206371300,0.361371337890625,-13.584575132042168,6.008394027590751,4.792861468765139
1639117792226452200,0.3814521484375,-10.79114852836132,1.4513377492144703,3.7502424676075576
1639117792246533400,0.401533447265625,6.206645147871971,-3.4357720290437337,0.6536223139196634
1639117792266615300,0.421615234375,1.0458715732127428,-3.1999370280385016,1.356616561512649
1639117792286696200,0.4416962890625,-3.408083519390225,-1.3198939737930893,-0.5373512654498219
1639117792306778000,0.461778076171875,-2.3531162010520696,1.2155901342317461,0.5688841755717993
1639117792326859300,0.481859375,2.719592721185088,0.5907157758906483,0.9299994609326123
1639117792346941200,0.501941162109375,1.678941512969136,-1.5030126991331576,-0.49118338851481674
1639117792367022300,0.522022216796875,5.7316182366490365,-3.8206039978176354,-1.6597233100190758
1639117792387103200,0.542103271484375,1.5701514679044484,-3.188779966469109,-1.7924486496835945
1639117792407185400,0.562185302734375,1.2691297089785336,-1.795353723475337,-0.5877326684266329
1639117792427266300,0.582266357421875,3.3693934309899807,-2.6906463204249738,-1.6031614648416637
1639117792447348500,0.602348388671875,4.818015199244022,-2.3876420093797144,-2.234483976408839
1639117792467429400,0.622429443359375,4.7830718961566685,-2.5491633815482255,-2.374694995653629
1639117792487510300,0.64251025390625,4.933233816051483,-2.0649679522246123,-2.7597914605826137
1639117792507592200,0.66259228515625,3.1224796943485735,-2.0629279708296058,-2.7114287039518357
1639117792527673300,0.68267333984375,1.8225199628204105,-1.9910043058693407,-3.31523455530107
1639117792547755300,0.70275537109375,-0.551228691893816,-2.362498069642484,-4.161570229119063
1639117792567836200,0.722836181640625,-3.068367580410838,-2.9153818352669476,-4.879381814354658
1639117792587918300,0.74291845703125,-1.92425716676414,-3.1990102685824033,-4.226571401339769
1639117792607999200,0.762999267578125,-1.6983002934336662,-3.634890872070193,-2.582853761965036
1639117792628080400,0.783080322265625,-5.74951512786746,-2.91361511785537,-0.38186113626956936
1639117792648162300,0.803162353515625,-5.8408063411206,-2.13185128493011,1.747355708503723
1639117792668243200,0.8232431640625,-5.01910475782156,-0.3096890495061874,4.880669516077638
1639117792688325400,0.843325439453125,-6.067955639106035,0.6000532208174467,6.846656285068392
1639117792708406300,0.86340625,-4.634664418713748,-0.5424579409390687,5.865250462025403
1639117792728487200,0.883487060546875,-3.096379622930288,-0.3612210838228464,5.736303764116764
1639117792748569300,0.9035693359375,-0.9751425248645246,0.7728548425436019,6.764256818801164
1639117792768650200,0.923650146484375,-1.691366402517259,0.8286410271733998,7.325694185498357
1639117792788732400,0.943732421875,-0.9924847048096358,1.8378554791182278,7.689704607778787
1639117792808813300,0.963813232421875,0.6023628129340708,2.4850299320727585,6.6675704685062165
1639117792828895200,0.983895263671875,2.120434987902641,1.9075769578590989,4.4559646788597105
1639117792848976600,1.0039765625,3.5914316695719957,2.2644684880450368,2.170628467091918
1639117792869057500,1.0240576171875,3.062165803161263,3.9635298289790746,1.2588111440598964
1639117792889139700,1.0441396484375,3.447238302692771,3.76016005050987,1.7167524804472922
1639117792909220600,1.064220703125,5.011323017904162,2.6087507120266555,2.097146466773748
1639117792929302800,1.084302734375,2.179623089930415,2.0290505434080957,-0.9525374559551477
1639117792949383700,1.1043837890625,2.2502686977788806,2.144107101521641,-1.9609592962175606
1639117792969464800,1.12446484375,1.9663380666464565,-0.12279913506433367,-3.5072792221575972
1639117792989546800,1.144546630859375,1.5708610774785279,-0.46697556058391926,-4.102135458853841
1639117793009627600,1.164627685546875,1.1695663419425486,-1.4496538877807557,-4.704920734983682
1639117793029709600,1.18470947265625,1.2714816789321601,-1.1001645966753364,-3.95612539794147
1639117793049790700,1.204790771484375,1.2655045042186974,-0.6241903215996921,-2.2936861069619656
1639117793069872600,1.22487255859375,0.34688926467485726,-0.8835957294151187,0.36794074746668337
1639117793089953500,1.24495361328125,-2.0757851143151522,0.14302622279599309,1.4753846874952314
1639117793110034700,1.26503466796875,-0.49359370105955747,-0.9153517807684838,0.47565059607923027
1639117793130116600,1.28511669921875,1.432816880878806,-1.2270232362635434,1.8254162687838076
1639117793150197800,1.30519775390625,-0.14812193849980831,0.5265061924390495,2.5049983688682316
1639117793170279700,1.32527978515625,-0.22992170357452704,1.1225130604751408,1.8416665618389845
1639117793190360600,1.345360595703125,-0.10582774292668327,0.4868647946633398,2.04947403049469
1639117793210441500,1.36544140625,-0.9611971477508544,-0.2926104889333248,2.251996836745739
1639117793230523600,1.385523681640625,0.043306021230481564,-0.7516853593952953,1.7545540955752132
1639117793250604500,1.4056044921875,-0.8851274690270423,-0.886695595126599,1.4526111301511526
1639117793270686700,1.425686767578125,-0.2439268480514176,-2.2180893064469096,0.908925693243742
1639117793290767600,1.445767578125,1.1957155131995678,-2.6755554265379904,0.42705929138958454
1639117793310849800,1.465849853515625,1.5378700775027274,-2.7452891802385446,-0.9222375947594642
1639117793330930700,1.4859306640625,2.000361332279444,-2.3790961532220245,-1.313835112145543
